StartEffDate,EndEffDate,Cost,City,County,State,Zip,Svc Type,Mat,Sched,TempOrPerm,Container,Size
6/1/2021,6/3/2021,226.6,COLUMBIA,Richland,SC,29205,H,T,OC,Permanent,OT,YRDS-30
6/1/2021,6/7/2021,130,GREENSBORO,Guilford,NC,27406,H,T,OC,Temporary,OT,YRDS-30
6/1/2021,6/9/2021,244.03,JOLIET,Will,IL,60435,H,T,OC,Temporary,OT,YRDS-30
6/1/2021,6/24/2021,332.36,EXTON,Chester,PA,19341,H,T,OC,Temporary,OT,YRDS-30
6/1/2021,6/25/2021,285,LANCASTER,Lancaster,PA,17602,H,T,OC,Temporary,OT,YRDS-30
6/1/2021,6/11/2021,397.88,TAMPA,Hillsborough,FL,33619,H,T,OC,Temporary,OT,YRDS-30
6/1/2021,6/6/2021,216.23,AURORA,Adams,CO,80011,H,T,OC,Temporary,OT,YRDS-30
6/1/2021,6/30/2021,194.28,WAUKESHA,Waukesha,WI,53186,H,T,OC,Permanent,OT,YRDS-30
6/1/2021,6/7/2021,111.34,DICKSON,Dickson,TN,37055,H,T,OC,Temporary,OT,YRDS-30
6/1/2021,6/28/2021,189.75,LAVALE,Allegany,MD,21502,H,T,OC,Temporary,OT,YRDS-30
6/1/2021,6/2/2021,136,SAINT PETERS,Saint Charles,MO,63376,H,T,OC,Temporary,OT,YRDS-30
6/1/2021,6/2/2021,265.96,SIOUX CITY,Woodbury,IA,51106,H,T,OC,Temporary,OT,YRDS-30
6/1/2021,6/2/2021,330,CHICAGO,Cook,IL,60639,H,T,OC,Temporary,OT,YRDS-30
6/1/2021,6/23/2021,263.17,OAK PARK HEIGHTS,Washington,MN,55082,H,T,OC,Temporary,OT,YRDS-30
6/1/2021,6/15/2021,297.76,BIRMINGHAM,Shelby,AL,35242,H,T,OC,Temporary,OT,YRDS-30
6/1/2021,6/10/2021,415.62,DALLAS,Dallas,TX,75209,H,T,OC,Temporary,OT,YRDS-30
6/1/2021,6/2/2021,419.99,ANNAPOLIS,Anne Arundel,MD,21401,H,T,OC,Temporary,OT,YRDS-30
6/1/2021,6/9/2021,285,CONSHOHOCKEN,Montgomery,PA,19428,H,T,OC,Temporary,OT,YRDS-30
6/1/2021,6/3/2021,169.19,OMAHA,Douglas,NE,68134,H,T,OC,Temporary,OT,YRDS-30
6/1/2021,NULL,41.25,PHOENIX,Maricopa,AZ,85008,DSP,C&D,SOC,Permanent,OT,YRDS-10
6/1/2021,NULL,45.75,BEDFORD PARK,Cook,IL,60638,DSP,C&D,SOC,Permanent,OT,YRDS-30
6/1/2021,NULL,45.75,BEDFORD PARK,Cook,IL,60638,DSP,C&D,SOC,Permanent,OT,YRDS-30
6/1/2021,8/31/2021,45.29,MEMPHIS,Shelby,TN,38116,DSP,C&D,SOC,Permanent,OT,YRDS-20
6/1/2021,6/17/2021,39.23,PHOENIX,Maricopa,AZ,85040,DSP,C&D,SOC,Permanent,OT,YRDS-40
6/1/2021,9/23/2021,68.79,MIAMI,Miami-Dade,FL,33183,DSP,SSR,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,142.44,RUSSELL,Greenup,KY,41169,DSP,WD,SOC,Permanent,OT,YRDS-20
6/1/2021,6/30/2021,295.41,STOCKTON,San Joaquin,CA,95215,DSP,C&D,SOC,Permanent,OT,YRDS-40
6/1/2021,NULL,156,EAST SYRACUSE,Onondaga,NY,13057,DSP,C&D,SOC,Temporary,OT,YRDS-30
6/1/2021,6/30/2021,286.59,PORTLAND,Multnomah,OR,97211,DSP,WD,SOC,Permanent,OT,YRDS-40
6/1/2021,6/3/2021,78.53,KAPOLEI,Honolulu,HI,96707,DSP,C&D,SOC,Permanent,OT,YRDS-40
6/1/2021,6/3/2021,78.93,HONOLULU,Honolulu,HI,96817,DSP,C&D,SOC,Permanent,OT,YRDS-40
6/1/2021,8/19/2021,82.25,PEARL CITY,Honolulu,HI,96782,DSP,C&D,SOC,Permanent,OT,YRDS-30
6/1/2021,8/31/2021,164.64,OCALA,Marion,FL,34475,DSP,C&D,SOC,Permanent,OT,YRDS-40
6/1/2021,6/17/2021,27.53,RIVER ROUGE,Wayne,MI,48218,DSP,WD,SOC,Permanent,OT,YRDS-40
6/1/2021,NULL,44.08,SCOTTSDALE,Maricopa,AZ,85251,DSP,C&D,SOC,Permanent,OT,YRDS-40
6/1/2021,6/30/2021,50,HOLLYWOOD,Broward,FL,33019,DSP,C&D,SOC,Permanent,OT,YRDS-20
6/1/2021,6/17/2021,38.87,KNOXVILLE,Knox,TN,37919,DSP,C&D,SOC,Permanent,CMP,YRDS-40
6/1/2021,9/30/2021,57.25,POMPANO BEACH,Broward,FL,33069,DSP,SSR,SOC,Permanent,CMP,YRDS-40
6/1/2021,9/30/2021,57.25,POMPANO BEACH,Broward,FL,33069,DSP,SSR,SOC,Permanent,CMP,YRDS-40
6/1/2021,6/17/2021,57.32,VAN NUYS,Los Angeles,CA,91406,DSP,C&D,SOC,Permanent,OT,YRDS-25
6/1/2021,6/17/2021,43.71,PHOENIX,Maricopa,AZ,85023,DSP,C&D,SOC,Permanent,OT,YRDS-40
6/1/2021,NULL,25.98,SAN ANTONIO,Comal,TX,78266,DSP,C&D,SOC,Temporary,OT,YRDS-30
6/1/2021,6/17/2021,47.06,WEST PALM BEACH,Palm Beach,FL,33409,DSP,C&D,SOC,Permanent,OT,YRDS-30
6/1/2021,NULL,94.31,SALEM,Essex,MA,1970,DSP,C&D,SOC,Permanent,OT,YRDS-30
6/1/2021,NULL,94.31,READING,Middlesex,MA,1867,DSP,C&D,SOC,Permanent,OT,YRDS-30
6/1/2021,NULL,92,NORTH BILLERICA,Middlesex,MA,1862,DSP,C&D,SOC,Permanent,OT,YRDS-30
6/1/2021,NULL,61.51,BURBANK,Los Angeles,CA,91502,DSP,WD,SOC,Permanent,OT,YRDS-30
6/1/2021,NULL,90.21,SOMERVILLE,Middlesex,MA,2143,DSP,C&D,SOC,Permanent,OT,YRDS-30
6/1/2021,8/17/2021,11.67,GRAND RAPIDS,Kent,MI,49544,DSP,SSR,SOC,Permanent,OT,YRDS-30
6/1/2021,8/16/2021,44.59,ATLANTA,Fulton,GA,30336,DSP,SSR,SOC,Permanent,OT,YRDS-30
6/1/2021,NULL,77.25,SEATTLE,King,WA,98134,DSP,SSR,SOC,Permanent,OT,YRDS-30
6/1/2021,NULL,160.47,NEWARK,Licking,OH,43058,DSP,SSR,SOC,Permanent,OT,YRDS-20
6/1/2021,NULL,155.94,WEST CHESTER,Butler,OH,45246,DSP,T,SOC,Permanent,OT,YRDS-40
6/1/2021,8/31/2021,98.34,COLUMBUS,Bartholomew,IN,47201,DSP,T,SOC,Permanent,OT,YRDS-24
6/1/2021,NULL,37.15,CINCINNATI,Hamilton,OH,45215,DSP,T,SOC,Permanent,CMP,YRDS-35
6/1/2021,NULL,55,ATLANTA,Fulton,GA,30324,DSP,T,SOC,Permanent,CMP,YRDS-40
6/1/2021,NULL,68.87,GREENVILLE,Greenville,SC,29607,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,122.79,MIDDLETOWN,Butler,OH,45044,DSP,T,SOC,Permanent,CMP,YRDS-42
6/1/2021,NULL,111.45,WEST CHESTER,Butler,OH,45069,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,129.12,FAIRFIELD,Butler,OH,45014,DSP,T,SOC,Permanent,OT,YRDS-40
6/1/2021,NULL,50.37,DECATUR,De Kalb,GA,30033,DSP,T,SOC,Permanent,CMP,YRDS-25
6/1/2021,NULL,50.08,LAWRENCEVILLE,Gwinnett,GA,30043,DSP,T,SOC,Permanent,CMP,YRDS-35
6/1/2021,NULL,140,GARLAND,Dallas,TX,75041,DSP,T,SOC,Permanent,CMP,YRDS-25
6/1/2021,NULL,111.39,MONROE,Butler,OH,45050,DSP,T,SOC,Permanent,CMP,YRDS-42
6/1/2021,NULL,40.88,GERMANTOWN,Shelby,TN,38138,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,9/3/2021,42,DOWNERS GROVE,Du Page,IL,60515,DSP,T,SOC,Seasonal,CMP,YRDS-25
6/1/2021,NULL,106.23,SEYMOUR,Jackson,IN,47274,DSP,T,SOC,Permanent,CMP,YRDS-40
6/1/2021,NULL,153.27,GROVEPORT,Franklin,OH,43125,DSP,T,SOC,Permanent,CMP,YRDS-40
6/1/2021,NULL,180,STONE MOUNTAIN,De Kalb,GA,30083,DSP,T,SOC,Permanent,CMP,YRDS-42
6/1/2021,NULL,110.34,FAIRFIELD,Butler,OH,45014,DSP,T,SOC,Permanent,OT,YRDS-30
6/1/2021,NULL,111.45,MASON,Warren,OH,45040,DSP,T,SOC,Permanent,CMP,YRDS-40
6/1/2021,NULL,137.7,CINCINNATI,Clermont,OH,45245,DSP,T,SOC,Permanent,CMP,YRDS-42
6/1/2021,9/30/2021,111.45,WEST CHESTER,Butler,OH,45069,DSP,T,SOC,Permanent,CMP,YRDS-42
6/1/2021,NULL,114,LIBERTY TOWNSHIP,Butler,OH,45044,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,114,BATESVILLE,Ripley,IN,47006,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,120,MAINEVILLE,Warren,OH,45039,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,135,BLANCHESTER,Clinton,OH,45107,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,120,LOVELAND,Clermont,OH,45140,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,120,HARRISON,Hamilton,OH,45030,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,150,EATON,Preble,OH,45320,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,120,CINCINNATI,Hamilton,OH,45255,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,120,CINCINNATI,Hamilton,OH,45211,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,135,AMELIA,Clermont,OH,45102,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,120,FAIRFIELD,Butler,OH,45014,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,114,CINCINNATI,Hamilton,OH,45251,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,165,DAYTON,Montgomery,OH,45459,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,114,WEST CHESTER,Butler,OH,45069,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,165,FAIRBORN,Greene,OH,45324,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,56.58,GREENSBORO,Guilford,NC,27409,DSP,T,SOC,Permanent,OT,YRDS-15
6/1/2021,8/27/2021,26.5,LOUDON,Loudon,TN,37774,DSP,T,SOC,Permanent,OT,YRDS-40
6/1/2021,8/27/2021,26.5,LOUDON,Loudon,TN,37774,DSP,T,SOC,Permanent,OT,YRDS-40
6/1/2021,NULL,42.08,ORLANDO,Orange,FL,32809,DSP,T,SOC,Permanent,OT,YRDS-30
6/1/2021,7/1/2021,35,BLUEFIELD,Tazewell,VA,24605,DSP,T,SOC,Permanent,OT,YRDS-30
6/1/2021,NULL,53.89,MARIETTA,Cobb,GA,30066,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,8/31/2021,82.4,PHILADELPHIA,Philadelphia,PA,19103,DSP,T,SOC,Permanent,CMP,YRDS-15
6/1/2021,NULL,42,TOLEDO,Lucas,OH,43606,DSP,T,SOC,Permanent,CMP,UNK
6/1/2021,NULL,94.25,ELMSFORD,Westchester,NY,10523,DSP,T,SOC,Permanent,CMP,YRDS-35
6/1/2021,NULL,55,MOUNT LEBANON,Allegheny,PA,15228,DSP,T,SOC,Permanent,CMP,YRDS-32
6/1/2021,NULL,67.75,VINTON,Roanoke,VA,24179,DSP,T,SOC,Permanent,CMP,YRDS-34
6/1/2021,NULL,62,HARRISONBURG,Harrisonburg City,VA,22801,DSP,T,SOC,Permanent,CMP,YRDS-34
6/1/2021,NULL,60,STAUNTON,Staunton City,VA,24401,DSP,T,SOC,Permanent,CMP,YRDS-34
6/1/2021,NULL,52,CHARLOTTESVILLE,Albemarle,VA,22901,DSP,T,SOC,Permanent,CMP,YRDS-34
6/1/2021,NULL,34,BELLEVUE,Campbell,KY,41073,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,45.56,CINCINNATI,Hamilton,OH,45239,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,67.75,SALEM,Salem,VA,24153,DSP,T,SOC,Permanent,CMP,YRDS-34
6/1/2021,NULL,34,WALTON,Boone,KY,41094,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,30,ABINGDON,Washington,VA,24210,DSP,T,SOC,Permanent,CMP,YRDS-34
6/1/2021,NULL,67.75,ROANOKE,Roanoke,VA,24018,DSP,T,SOC,Permanent,CMP,YRDS-34
6/1/2021,NULL,50,APPOMATTOX,Appomattox,VA,24522,DSP,T,SOC,Permanent,CMP,YRDS-34
6/1/2021,NULL,54.5,CHRISTIANSBURG,Montgomery,VA,24073,DSP,T,SOC,Permanent,CMP,YRDS-34
6/1/2021,NULL,67.75,ROANOKE,Roanoke,VA,24018,DSP,T,SOC,Permanent,CMP,YRDS-34
6/1/2021,NULL,52,CHARLOTTESVILLE,Albemarle,VA,22901,DSP,T,SOC,Permanent,CMP,YRDS-34
6/1/2021,NULL,34,MONTGOMERY,Hamilton,OH,45242,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,46.75,PRINCETON,Mercer,WV,24740,DSP,T,SOC,Permanent,CMP,YRDS-35
6/1/2021,NULL,27.5,CINCINNATI,Hamilton,OH,45231,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,34,MAINEVILLE,Warren,OH,45039,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,67.75,ROANOKE,Roanoke,VA,24018,DSP,T,SOC,Permanent,CMP,YRDS-34
6/1/2021,NULL,34,MADEIRA,Hamilton,OH,45243,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,34,CINCINNATI,Hamilton,OH,45231,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,60,HARDY,Franklin,VA,24101,DSP,T,SOC,Permanent,CMP,YRDS-34
6/1/2021,NULL,60,ROCKY MOUNT,Franklin,VA,24151,DSP,T,SOC,Permanent,CMP,YRDS-34
6/1/2021,NULL,34,LAWRENCEBURG,Dearborn,IN,47025,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,50,BLACKSBURG,Montgomery,VA,24060,DSP,T,SOC,Permanent,CMP,YRDS-34
6/1/2021,NULL,34,COLD SPRING,Campbell,KY,41076,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,34,MILFORD,Clermont,OH,45150,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,45.56,HEBRON,Boone,KY,41048,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,34,LOVELAND,Clermont,OH,45140,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,34,MASON,Warren,OH,45040,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,45.56,CINCINNATI,Hamilton,OH,45238,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,34,CINCINNATI,Hamilton,OH,45215,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,34,FORT MITCHELL,Kenton,KY,41017,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,64.5,LEXINGTON,Lexington City,VA,24450,DSP,T,SOC,Permanent,CMP,YRDS-34
6/1/2021,NULL,45.56,CINCINNATI,Hamilton,OH,45216,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,34,MASON,Warren,OH,45040,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,55.32,SUFFOLK,Suffolk City,VA,23435,DSP,T,SOC,Permanent,CMP,YRDS-35
6/1/2021,NULL,55.32,VIRGINIA BEACH,Virginia Beach City,VA,23464,DSP,T,SOC,Permanent,CMP,YRDS-34
6/1/2021,NULL,50,TABB,York,VA,23693,DSP,T,SOC,Permanent,CMP,YRDS-35
6/1/2021,NULL,45.56,CINCINNATI,Hamilton,OH,45232,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,34,CINCINNATI,Hamilton,OH,45212,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,45.56,CINCINNATI,Hamilton,OH,45230,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,45.56,CINCINNATI,Hamilton,OH,45209,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,30,BARBOURSVILLE,Cabell,WV,25504,DSP,T,SOC,Permanent,CMP,YRDS-32
6/1/2021,NULL,46.75,BECKLEY,Raleigh,WV,25801,DSP,T,SOC,Permanent,CMP,YRDS-35
6/1/2021,NULL,46.75,OAK HILL,Fayette,WV,25901,DSP,T,SOC,Permanent,CMP,YRDS-35
6/1/2021,NULL,43.75,HINTON,Summers,WV,25951,DSP,T,SOC,Permanent,CMP,YRDS-35
6/1/2021,NULL,46.75,BECKLEY,Raleigh,WV,25801,DSP,T,SOC,Permanent,CMP,YRDS-35
6/1/2021,NULL,40,CONNERSVILLE,Fayette,IN,47331,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,35,HUNTINGTON,Cabell,WV,25702,DSP,T,SOC,Permanent,CMP,YRDS-34
6/1/2021,NULL,40,GREENVILLE,Darke,OH,45331,DSP,T,SOC,Permanent,CMP,YRDS-35
6/1/2021,NULL,34,MILFORD,Clermont,OH,45150,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,34,ERLANGER,Kenton,KY,41018,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,34,BLUE ASH,Hamilton,OH,45236,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,34,COLD SPRING,Campbell,KY,41076,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,45.56,CINCINNATI,Hamilton,OH,45219,DSP,T,SOC,Permanent,CMP,YRDS-34
6/1/2021,NULL,34,CINCINNATI,Hamilton,OH,45249,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,52,CHARLOTTESVILLE,Charlottesville City,VA,22903,DSP,T,SOC,Permanent,CMP,YRDS-34
6/1/2021,NULL,52,FOREST,Bedford,VA,24551,DSP,T,SOC,Permanent,CMP,YRDS-34
6/1/2021,NULL,34,BURLINGTON,Boone,KY,41005,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,62.5,BUCKHANNON,Upshur,WV,26201,DSP,T,SOC,Permanent,CMP,YRDS-35
6/1/2021,NULL,34,HAMILTON,Butler,OH,45011,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,50,MORGANTOWN,Monongalia,WV,26505,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,37,WEST CHESTER,Butler,OH,45069,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,34,CINCINNATI,Hamilton,OH,45238,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,40.25,LYNCHBURG,Lynchburg City,VA,24502,DSP,T,SOC,Permanent,CMP,YRDS-34
6/1/2021,NULL,34,CINCINNATI,Hamilton,OH,45209,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,35,CLEVES,Hamilton,OH,45002,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,46.75,BEAVER,Raleigh,WV,25813,DSP,T,SOC,Permanent,CMP,YRDS-35
6/1/2021,NULL,50,HUNTINGTON,Cabell,WV,25701,DSP,T,SOC,Permanent,CMP,YRDS-34
6/1/2021,NULL,35,ASHLAND,Boyd,KY,41101,DSP,T,SOC,Permanent,CMP,YRDS-34
6/1/2021,NULL,67.75,SALEM,Salem,VA,24153,DSP,T,SOC,Permanent,CMP,YRDS-34
6/1/2021,NULL,55.81,LONGVIEW,Cowlitz,WA,98632,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,6/14/2021,37.5,TWIN FALLS,Twin Falls,ID,83301,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,6/20/2021,67.75,DALEVILLE,Botetourt,VA,24083,DSP,T,SOC,Permanent,CMP,YRDS-34
6/1/2021,9/30/2021,45.56,CINCINNATI,Hamilton,OH,45205,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,6/8/2021,30,PROCTORVILLE,Lawrence,OH,45669,DSP,T,SOC,Permanent,CMP,YRDS-34
6/1/2021,6/18/2021,67.75,ROANOKE,Roanoke,VA,24019,DSP,T,SOC,Permanent,CMP,YRDS-34
6/1/2021,9/30/2021,34,CINCINNATI,Hamilton,OH,45240,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,51.68,TUCKER,De Kalb,GA,30084,DSP,T,SOC,Permanent,CMP,YRDS-40
6/1/2021,NULL,88,YONKERS,Westchester,NY,10710,DSP,T,SOC,Permanent,CMP,YRDS-40
6/1/2021,6/2/2021,93.85,STAMFORD,Fairfield,CT,6902,DSP,T,SOC,Permanent,CMP,YRDS-40
6/1/2021,6/3/2021,84.75,PORT CHESTER,Westchester,NY,10573,DSP,T,SOC,Permanent,CMP,YRDS-40
6/1/2021,6/1/2021,84.75,NEW ROCHELLE,Westchester,NY,10805,DSP,T,SOC,Permanent,CMP,YRDS-40
6/1/2021,6/3/2021,84.3,MOHEGAN LAKE,Westchester,NY,10547,DSP,T,SOC,Permanent,CMP,YRDS-40
6/1/2021,8/1/2021,100,MONTICELLO,Sullivan,NY,12701,DSP,T,SOC,Permanent,CMP,YRDS-40
6/1/2021,NULL,39.34,MANSFIELD,Richland,OH,44906,DSP,T,SOC,Permanent,CMP,YRDS-40
6/1/2021,NULL,37.15,LIBERTY TOWNSHP,Butler,OH,45069,DSP,T,SOC,Permanent,CMP,YRDS-40
6/1/2021,NULL,71.52,SNELLVILLE,Gwinnett,GA,30078,DSP,T,SOC,Permanent,CMP,YRDS-40
6/1/2021,NULL,46.58,VICKSBURG,Warren,MS,39180,DSP,T,SOC,Permanent,CMP,YRDS-40
6/1/2021,NULL,138,CLEVELAND,Cuyahoga,OH,44144,DSP,T,SOC,Permanent,CMP,YRDS-40
6/1/2021,NULL,138,CLEVELAND,Cuyahoga,OH,44144,DSP,T,SOC,Permanent,CMP,YRDS-34
6/1/2021,8/31/2021,67.6,BROOKSVILLE,Hernando,FL,34601,DSP,T,SOC,Permanent,OT,YRDS-30
6/1/2021,8/31/2021,30.74,JACKSONVILLE,Duval,FL,32256,DSP,T,SOC,Permanent,OT,YRDS-30
6/1/2021,6/30/2021,79.23,PHILADELPHIA,Philadelphia,PA,19153,DSP,T,SOC,Permanent,CMP,YRDS-40
6/1/2021,9/14/2021,77.04,PHILADELPHIA,Philadelphia,PA,19102,DSP,T,SOC,Permanent,CMP,YRDS-20
6/1/2021,8/31/2021,48.99,DAYTONA BEACH,Volusia,FL,32124,DSP,T,SOC,Permanent,OT,YRDS-30
6/1/2021,6/30/2021,63,ALEXANDRIA,Alexandria City,VA,22314,DSP,T,SOC,Permanent,CMP,YRDS-34
6/1/2021,6/11/2021,250.17,ELKRIDGE,Howard,MD,21075,DSP,T,SOC,Permanent,OT,YRDS-10
6/1/2021,NULL,68.33,MINNEAPOLIS,Hennepin,MN,55402,DSP,T,SOC,Permanent,CMP,YRDS-20
6/1/2021,NULL,65.48,BAL HARBOUR,Miami-Dade,FL,33154,DSP,T,SOC,Permanent,OT,YRDS-30
6/1/2021,NULL,75.09,MIAMI,Miami-Dade,FL,33133,DSP,T,SOC,Permanent,CMP,YRDS-20
6/1/2021,NULL,38.63,SCOTTSDALE,Maricopa,AZ,85254,DSP,T,SOC,Permanent,CMP,YRDS-34
6/1/2021,NULL,98.91,AURORA,Arapahoe,CO,80010,DSP,T,SOC,Temporary,OT,YRDS-30
6/1/2021,NULL,50.07,RICHMOND,Henrico,VA,23230,DSP,T,SOC,Permanent,OT,YRDS-40
6/1/2021,NULL,40.09,FLORENCE,Florence,SC,29506,DSP,T,SOC,Permanent,OT,YRDS-20
6/1/2021,NULL,76.78,MIAMI BEACH,Miami-Dade,FL,33139,DSP,T,SOC,Permanent,OT,YRDS-20
6/1/2021,NULL,38.32,SCOTTSDALE,Maricopa,AZ,85251,DSP,T,SOC,Permanent,CMP,YRDS-34
6/1/2021,NULL,145.32,HOBBS,Lea,NM,88240,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,62.94,BALTIMORE,Baltimore City,MD,21201,DSP,T,SOC,Permanent,CMP,YRDS-34
6/1/2021,8/31/2021,67.7,ST AUGUSTINE,Saint Johns,FL,32092,DSP,T,SOC,Permanent,OT,YRDS-40
6/1/2021,NULL,35.04,HOUSTON,Harris,TX,77030,DSP,T,SOC,Permanent,CMP,YRDS-34
6/1/2021,NULL,61.95,WASHINGTON,District of Columbia,DC,20005,DSP,T,SOC,Permanent,CMP,YRDS-15
6/1/2021,8/31/2021,31.88,JACKSONVILLE,Duval,FL,32206,DSP,T,SOC,Permanent,OT,YRDS-30
6/1/2021,NULL,37.26,BIRMINGHAM,Jefferson,AL,35203,DSP,T,SOC,Permanent,CMP,YRDS-34
6/1/2021,NULL,46.29,PARK CITY,Summit,UT,84060,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2021,NULL,41.92,SCOTTSDALE,Maricopa,AZ,85251,DSP,T,SOC,Permanent,CMP,YRDS-42
6/1/2021,NULL,38.32,SCOTTSDALE,Maricopa,AZ,85251,DSP,T,SOC,Permanent,CMP,YRDS-34
6/1/2021,NULL,41.92,SCOTTSDALE,Maricopa,AZ,85260,DSP,T,SOC,Permanent,CMP,YRDS-40
6/1/2021,6/30/2021,45.82,HOLLYWOOD,Broward,FL,33019,DSP,T,SOC,Permanent,OT,YRDS-30
6/1/2021,6/30/2021,45.86,HOLLYWOOD,Broward,FL,33019,DSP,T,SOC,Permanent,OT,YRDS-30
6/1/2021,NULL,28.55,SAN ANTONIO,Bexar,TX,78205,DSP,T,SOC,Permanent,CMP,YRDS-35
6/1/2021,NULL,28.55,SAN ANTONIO,Bexar,TX,78205,DSP,T,SOC,Permanent,CMP,YRDS-32
6/1/2021,6/30/2021,93,DALLAS,Dallas,TX,75211,DSP,T,SOC,Permanent,OT,YRDS-30
6/1/2021,NULL,147,SALISBURY,Rowan,NC,28147,DSP,T,SOC,Temporary,OT,YRDS-30
6/1/2021,6/17/2021,62.39,SPERRY,Des Moines,IA,52650,DSP,T,SOC,Permanent,CMP,YRDS-40
6/1/2021,6/17/2021,53.25,GYPSUM,Ottawa,OH,43433,DSP,T,SOC,Permanent,OT,YRDS-20
6/1/2021,6/17/2021,77.74,TORRANCE,Los Angeles,CA,90501,DSP,T,SOC,Permanent,OT,YRDS-40
6/1/2021,6/17/2021,22.73,AURORA,Adams,CO,80011,DSP,T,SOC,Permanent,OT,YRDS-40
6/1/2021,6/17/2021,53.25,GYPSUM,Ottawa,OH,43433,DSP,T,SOC,Permanent,OT,YRDS-30
6/1/2021,6/17/2021,53.25,GYPSUM,Ottawa,OH,43433,DSP,T,SOC,Permanent,OT,YRDS-30
6/1/2021,6/17/2021,53.25,GYPSUM,Ottawa,OH,43433,DSP,T,SOC,Permanent,OT,YRDS-30
